phrase;category;intent;geo;ws_msk_base;wsk_msk_final;ws_ru_base;wsk_ru_exact_wk;pos_msk;url;source
мягкий уголок для зала;Мягкая мебель общ.;общий;;207;26;;;12;/catalog/myagkaya-mebel/divanyi-uglovyie/f/naznachenie--v_gostinuyu;arsenkin_sem+keysso
кровать верди купить;Кровати;коммерческий;;121;26;;;27;/catalog/korpusnaya-mebel/krovat-dvoynaya-verdi-klassik-s-vyisokim-iznojem;arsenkin_sem+keysso
кресло с банкеткой для ног;Кресла;общий;;58;26;;;26;/blog/stilnyie-kresla-v-komplekte-s-banketkoy-dlya-esch--bolshego-komforta-vashego-otdyiha;arsenkin_sem+keysso
кресло белое кожаное;Диваны кожаные;общий;;443;26;;;19;/catalog/myagkaya-mebel/kresla/f/material--naturalnaya_kozha/tsvet--belyiy-ili-molochnyiy;arsenkin_sem+keysso
прямой диван пума;Диваны;общий;;101;26;;;16;/catalog/myagkaya-mebel/divanyi/f/transformation--puma;arsenkin_sem+keysso
мягкая мебель из белоруссии официальный сайт каталог цены;Белорусская мебель;коммерческий;;26;26;;;1;/catalog/myagkaya-mebel;arsenkin_sem+keysso
фабрика мебели витра официальный сайт;Фабрика/производитель;коммерческий;;50;26;;;18;/;arsenkin_sem+keysso
стенка в гостиную в классическом стиле;Гостиные и стенки;общий;;178;26;;;33;/catalog/korpusnaya-mebel/mebel-dlya-gostinoy/f/stil--klassika;arsenkin_sem+keysso
мягкая мебель беларусь;Белорусская мебель;общий;;383;26;;;2;/catalog/myagkaya-mebel;arsenkin_sem+keysso
поставымебель каталог с ценами;Мебель общ.;коммерческий;;68;26;;;21;/;arsenkin_sem+keysso
кровать тахта 200 200;Тахты и кушетки;общий;;;25;1171;;;;expand
обеденная группа стол и стулья;Столы и стулья;общий;;;25;1022;;;;expand
союз мебель мебельная фабрика официальный сайт;Фабрика/производитель;коммерческий;;;25;441;;;;expand
угловые диваны для ежедневного сна;Диваны угловые;общий;;;25;417;;;;expand
мебельная фабрика лидер;Фабрика/производитель;общий;;;25;368;;;;expand
тахта из дерева;Тахты и кушетки;общий;;390;25;365;;18;/catalog/myagkaya-mebel/tahtyi;arsenkin_sem+expand+keysso
кожаный диван с оттоманкой;Диваны кожаные;общий;;102;25;110;;17;/catalog/myagkaya-mebel/divanyi/f/nalichie_ottomanki--est;arsenkin_sem+expand+keysso
угловой диван с поворотным механизмом;Диваны угловые;общий;;55;25;108;;7;/catalog/myagkaya-mebel/divanyi-uglovyie/f/transformation--povorotnyj;arsenkin_sem+expand+keysso
белорусская мебель фирмы;Белорусская мебель;общий;;154;25;107;;2;/;arsenkin_sem+expand+keysso
купить круглый обеденный стол из массива дерева;Столы и стулья;коммерческий;;92;25;87;;14;/catalog/korpusnaya-mebel/stolyi/f/forma--kruglaya;arsenkin_sem+expand+keysso
купить кожаный диван на кухню;Диваны кожаные;коммерческий;;77;25;77;;25;/catalog/myagkaya-mebel/divanyi/f/material--naturalnaya_kozha;arsenkin_sem+expand+keysso
белорусские диваны в москве купить от производителя;Диваны;коммерческий;да;30;25;76;;2;/catalog/myagkaya-mebel;arsenkin_sem+expand+keysso
белорусская дубовая мебель;Мебель из массива;общий;;57;25;46;;2;/catalog/korpusnaya-mebel/f/materializgotovleniya--massivduba;arsenkin_sem+expand+keysso
кровати из массива дерева белоруссия;Кровати;общий;;48;25;30;;12;/catalog/korpusnaya-mebel/krovati;arsenkin_sem+expand+keysso
кровать из массива дуба белоруссия;Кровати;общий;;33;25;23;;3;/catalog/korpusnaya-mebel/krovati/f/massiv--dub;arsenkin_sem+expand+keysso
оливковая спальня;Спальни;общий;;1607;25;;22;4;/blog/dizayn-spalni-v-olivkovyih-tonah;arsenkin_sem+keysso
стол обеденный классика;Столы и стулья;общий;;276;25;;;30;/catalog/korpusnaya-mebel/stolyi/f/type--stol-obedennyiy/stil--klassika;arsenkin_sem+keysso
диван прямой раскладной вперед;Диваны;общий;;41;25;;;17;/catalog/myagkaya-mebel/divanyi-pryamyie/f/transformation--vperjod_raskladnoj;arsenkin_sem+keysso
мебельная фабрика дана официальный сайт каталог и цены;Фабрика/производитель;коммерческий;;27;25;;;36;/;arsenkin_sem+keysso
стул заноза растущий для ребенка;Столы и стулья;общий;;30;25;;;10;/catalog;arsenkin_sem+keysso
стол монако;Столы и стулья;общий;;734;25;;;18;/catalog/korpusnaya-mebel/stolyi/stol-razdvijnoy-monako-p510-09;arsenkin_sem+keysso
кожпроммебель мебельная фабрика официальный сайт;Диваны кожаные;коммерческий;;25;25;;;38;/;arsenkin_sem+keysso
полка из дуба;Мебель из массива;общий;;737;25;;;21;/catalog/korpusnaya-mebel/dekorativnyie-elementyi/f/type--polka;arsenkin_sem+keysso
эндоскопический стол кушетка;Тахты и кушетки;общий;;42;25;;;8;/catalog;arsenkin_sem+keysso
рифленые фасады для мебели;Кухни;общий;;62;25;;;13;/blog/pochemu-relefnyie-fasadyi-stali-tak-populyarnyi;arsenkin_sem+keysso
угловой диван выкатной;Диваны угловые;общий;;354;25;;;30;/catalog/myagkaya-mebel/divanyi-uglovyie/f/transformation--vperjodvykatnoj;arsenkin_sem+keysso
стол круглый из массива раздвижной;Столы и стулья;общий;;132;25;;;22;/catalog/korpusnaya-mebel/stolyi/f/forma--kruglaya;arsenkin_sem+keysso
купить мягкий раскладной диван;Диваны;коммерческий;;191;25;;;24;/catalog/myagkaya-mebel/divanyi/f/po_nalichiyu_transformatsii--raskladnoy;arsenkin_sem+keysso
фабрики мягкой мебели в россии;Фабрика/производитель;общий;;112;25;;;37;/;arsenkin_sem+keysso
спальня в стиле сканди;Спальни;общий;;120;25;;;16;/blog/dizayn-spalni-v-skandinavskom-stile;arsenkin_sem+keysso
кожаный диван купить в москве недорого;Диваны кожаные;коммерческий;да;60;25;;;20;/catalog/myagkaya-mebel/divanyi/f/material--naturalnaya_kozha;arsenkin_sem+keysso
нарвский кириши мебель каталог официальный сайт;Мебель общ.;коммерческий;;29;25;;;43;/;arsenkin_sem+keysso
прикроватная тумбочка из дерева;Кровати;общий;;375;25;;;30;/catalog/korpusnaya-mebel/tumbyi/f/type--tumba-prikrovatnaya;arsenkin_sem+keysso
белорусские кухни на заказ;Кухни;общий;;118;25;;;6;/catalog/kuhni/kuhni-pod-zakaz;arsenkin_sem+keysso
сохо мебель официальный сайт;Мебель общ.;коммерческий;;39;25;;;40;/catalog/myagkaya-mebel/divanyi/3-h-mestnyiy-divan-soho-25m;arsenkin_sem+keysso
купить спальный гарнитур в курске каталог и цены;Спальни;коммерческий;да;25;25;;;37;/catalog/korpusnaya-mebel/mebel-dlya-spalni;arsenkin_sem+keysso
мебель для школы беларусь;Белорусская мебель;общий;;38;25;;;25;/catalog/shkola;arsenkin_sem+keysso
тахта купить в белгороде;Тахты и кушетки;коммерческий;да;97;25;;;30;/catalog/myagkaya-mebel/tahtyi;arsenkin_sem+keysso
стоимость дивана;Диваны;общий;;4170;25;;56;23;/catalog/myagkaya-mebel/divanyi;arsenkin_sem+keysso
диван угловой кожа;Диваны угловые;общий;;802;25;;;5;/catalog/myagkaya-mebel/divanyi-uglovyie/f/obivka--naturalnaya_koja;arsenkin_sem+keysso
полка буквой п;Мебель из массива;общий;;208;25;;;25;/catalog/korpusnaya-mebel/dekorativnyie-elementyi/f/type--polka;arsenkin_sem+keysso
купить диван с пружинным блоком недорого;Диваны;коммерческий;;402;25;;;30;/catalog/myagkaya-mebel/divanyi/f/napolnenie--nezavisimyi_prujinnyi_blok;arsenkin_sem+keysso
прикроватный стул;Кровати;общий;;311;25;;;15;/catalog/korpusnaya-mebel/stulya/f/type--tumba-prikrovatnaya;arsenkin_sem+keysso
журнальный столик неоклассика;Столы и стулья;общий;;65;25;;;31;/catalog/korpusnaya-mebel/stolyi/f/stil--neoklassika;arsenkin_sem+keysso
декор спальни в светлых тонах;Спальни;общий;;57;25;;;25;/blog/dizayn-spalni-v-svetlyih-tonah;arsenkin_sem+keysso
журнальный столик из дерева купить;Столы и стулья;коммерческий;;484;25;;;32;/catalog/korpusnaya-mebel/stolyi/f/type--stol-jurnalnyiy;arsenkin_sem+keysso
купить мягкий угловой диван в гостиную;Диваны угловые;коммерческий;;46;25;;;24;/catalog/myagkaya-mebel/divanyi-uglovyie;arsenkin_sem+keysso
кресло амадей белоруссия купить;Кресла;коммерческий;;36;25;;;24;/catalog/myagkaya-mebel;arsenkin_sem+keysso
диван со съемными подлокотниками;Диваны;общий;;128;25;;;10;/catalog/myagkaya-mebel/divanyi-pryamyie/f/podlokotniki--sjomnye;arsenkin_sem+keysso
кухня женева;Кухни;общий;;149;25;;;12;/catalog/kuhni/kuhni-pod-zakaz/kuhnya-jeneva-layt;arsenkin_sem+keysso
консул мебель официальный сайт;Мебель общ.;коммерческий;;55;25;;;22;/catalog/myagkaya-mebel/divanyi/3-h-mestnyiy-divan-konsul-23--spetspredlojenie;arsenkin_sem+keysso
диван в стиле минимализм;Диваны;общий;;188;25;;;32;/catalog/myagkaya-mebel/divanyi/f/stil--minimalizm;arsenkin_sem+keysso
мебель полесья;Мебель общ.;общий;;382;25;;;14;/;arsenkin_sem+keysso
купить диван в чебоксарах от производителя недорого с ценами и фото;Диваны;коммерческий;да;37;25;;;34;/catalog/myagkaya-mebel/divanyi;arsenkin_sem+keysso
мебель из цельного дерева;Мебель из массива;общий;;123;25;;;34;/;arsenkin_sem+keysso
диван угловой кожаный купить в москве;Диваны угловые;коммерческий;да;67;25;;;7;/catalog/myagkaya-mebel/divanyi-uglovyie/f/obivka--naturalnaya_koja;arsenkin_sem+keysso
диван прямой мягкий;Диваны;общий;;781;25;;;29;/catalog/myagkaya-mebel/divanyi-pryamyie;arsenkin_sem+keysso
шкаф парма;Шкафы;общий;;511;25;;;28;/catalog/korpusnaya-mebel/shkafyi/shkaf-dlya-odejdyi-2d-parma-p7-050-1-18;arsenkin_sem+keysso
корона мебельная фабрика официальный сайт;Фабрика/производитель;коммерческий;;;24;1187;;;;expand
угловой диван 2 метра;Диваны угловые;общий;;;24;824;;;;expand
обеденный стол из массива дерева купить;Столы и стулья;коммерческий;;;24;797;;;;expand
мебельная фабрика корпусной мебели;Фабрика/производитель;общий;;548;24;543;;30;/catalog/korpusnaya-mebel;arsenkin_sem+expand+keysso
кровать из мурома из массива;Кровати;общий;;;24;498;;;;expand
купить угловой диван левый угол;Диваны угловые;коммерческий;;;24;460;;;;expand
компактное кресло кровать;Кресла-кровати;общий;;;24;452;;;;expand
глазовская мебельная фабрика официальный сайт;Фабрика/производитель;коммерческий;;;24;414;;;;expand
односпальные кровати из массива дерева;Кровати;общий;;;24;397;;;;expand
купить белорусский диван в москве;Диваны;коммерческий;да;254;24;235;;1;/catalog/myagkaya-mebel/divanyi;arsenkin_sem+expand+keysso
белорусская кухонная мебель;Кухни;общий;;145;24;159;;1;/catalog/kuhni;arsenkin_sem+expand+keysso
мебель для спальни из массива;Спальни;общий;;143;24;147;;8;/catalog/korpusnaya-mebel/mebel-dlya-spalni/f/osnovnoymaterial--massivdrevesinyi;arsenkin_sem+expand+keysso
белорусская деревянная мебель;Мебель из массива;общий;;101;24;127;;10;/catalog;arsenkin_sem+expand+keysso
кровать из массива с мягким изголовьем;Кровати;общий;;136;24;122;;12;/catalog/korpusnaya-mebel/krovati/f/izgolove--smyagkoyobivkoy;arsenkin_sem+expand+keysso
кожаный угловой диван со спальным местом;Диваны угловые;общий;;60;24;80;;8;/catalog/myagkaya-mebel/divanyi-uglovyie/f/obivka--naturalnaya_koja;arsenkin_sem+expand+keysso
купить диван в белгороде от производителя;Диваны;коммерческий;да;69;24;61;;40;/catalog/myagkaya-mebel/divanyi;arsenkin_sem+expand+keysso
купить кожаный диван в уфе;Диваны кожаные;коммерческий;да;51;24;46;;25;/catalog/myagkaya-mebel/divanyi/f/material--naturalnaya_kozha;arsenkin_sem+expand+keysso
купить тахту в липецке недорого;Тахты и кушетки;коммерческий;да;45;24;45;;36;/catalog/myagkaya-mebel/tahtyi;arsenkin_sem+expand+keysso
купить угловой диван в москве с доставкой;Диваны угловые;коммерческий;да;274;24;;;35;/catalog/myagkaya-mebel/divanyi-uglovyie;arsenkin_sem+keysso
кресло домашнее купить;Кресла;коммерческий;;487;24;;;31;/catalog/myagkaya-mebel/kresla;arsenkin_sem+keysso
диван еврокнижка видео;Диваны;общий;;693;24;;;26;/blog/divan-evroknijka--plyusyi-i-minusyi;arsenkin_sem+keysso
кредо мебельная фабрика официальный сайт;Фабрика/производитель;коммерческий;;24;24;;;35;/catalog/myagkaya-mebel/divanyi/3-h-mestnyiy-divan-kredo-3m;arsenkin_sem+keysso
тумба прикроватная прованс;Кровати;общий;;87;24;;;27;/catalog/korpusnaya-mebel/tumbyi/f/stil--provans;arsenkin_sem+keysso
интернет магазин корпусной мебели;Корпусная мебель общ.;коммерческий;;74;24;;;41;/;arsenkin_sem+keysso
мебельные фасады из сосны купить в москве;Кухни;коммерческий;да;27;24;;;25;/catalog/kuhni/fasadyi-iz-massiva;arsenkin_sem+keysso
мебельные фабрики рб;Фабрика/производитель;общий;;64;24;;;4;/;arsenkin_sem+keysso
обеденная группа стол и стулья для гостиной купить;Гостиные и стенки;коммерческий;;27;24;;;33;/catalog/korpusnaya-mebel/obedennyie-gruppyi;arsenkin_sem+keysso
